video,ds_idx,frame_t,iou,gt_area,pred_area,area_ratio,center_err,w_err,h_err,gt_ar,pred_ar,size_cat,err_type,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
lion_cub_1,2765,3,0.7637,0.101096,0.132377,1.309,0.0206,0.0443,0.0469,0.731,0.755,medium,good,0.24,0.3875,0.5119,0.7593,0.2351,0.3528,0.5513,0.7715
lion_cub_1,2765,4,0.6735,0.080373,0.119339,1.485,0.0062,0.0556,0.0682,0.634,0.663,medium,good,0.2477,0.3581,0.4733,0.7143,0.2153,0.3198,0.4966,0.7441
lion_cub_1,2766,0,0.7055,0.063846,0.089319,1.399,0.0188,0.0505,0.0298,0.456,0.548,medium,good,0.2734,0.4155,0.4441,0.7895,0.2544,0.3828,0.4756,0.7866
lion_cub_1,2766,1,0.74,0.069776,0.094285,1.351,0.0094,0.0337,0.0545,0.544,0.554,medium,good,0.2851,0.3894,0.4799,0.7476,0.2759,0.3677,0.5044,0.7803
lion_cub_1,2766,2,0.7637,0.101096,0.132377,1.309,0.0206,0.0443,0.0469,0.731,0.755,medium,good,0.24,0.3875,0.5119,0.7593,0.2351,0.3528,0.5513,0.7715
lion_cub_1,2766,3,0.6735,0.080373,0.119339,1.485,0.0062,0.0556,0.0682,0.634,0.663,medium,good,0.2477,0.3581,0.4733,0.7143,0.2153,0.3198,0.4966,0.7441
lion_cub_1,2766,4,0.8204,0.102186,0.124558,1.219,0.0192,0.0298,0.0368,0.66,0.673,medium,good,0.2499,0.2994,0.5097,0.6928,0.2451,0.2646,0.5347,0.6948
lion_cub_1,2767,0,0.74,0.069776,0.094285,1.351,0.0094,0.0337,0.0545,0.544,0.554,medium,good,0.2851,0.3894,0.4799,0.7476,0.2759,0.3677,0.5044,0.7803
lion_cub_1,2767,1,0.7637,0.101096,0.132377,1.309,0.0206,0.0443,0.0469,0.731,0.755,medium,good,0.24,0.3875,0.5119,0.7593,0.2351,0.3528,0.5513,0.7715
lion_cub_1,2767,2,0.6735,0.080373,0.119339,1.485,0.0062,0.0556,0.0682,0.634,0.663,medium,good,0.2477,0.3581,0.4733,0.7143,0.2153,0.3198,0.4966,0.7441
lion_cub_1,2767,3,0.8195,0.102186,0.124699,1.22,0.019,0.0298,0.0373,0.66,0.672,medium,good,0.2499,0.2994,0.5097,0.6928,0.2451,0.2646,0.5347,0.6953
lion_cub_1,2767,4,0.8077,0.110277,0.136525,1.238,0.0216,0.0328,0.0421,0.617,0.632,medium,good,0.2895,0.2583,0.5504,0.681,0.2869,0.2539,0.5806,0.7188
lion_cub_1,2768,0,0.7637,0.101096,0.132377,1.309,0.0206,0.0443,0.0469,0.731,0.755,medium,good,0.24,0.3875,0.5119,0.7593,0.2351,0.3528,0.5513,0.7715
lion_cub_1,2768,1,0.6735,0.080373,0.119339,1.485,0.0062,0.0556,0.0682,0.634,0.663,medium,good,0.2477,0.3581,0.4733,0.7143,0.2153,0.3198,0.4966,0.7441
lion_cub_1,2768,2,0.8195,0.102186,0.124699,1.22,0.019,0.0298,0.0373,0.66,0.672,medium,good,0.2499,0.2994,0.5097,0.6928,0.2451,0.2646,0.5347,0.6953
lion_cub_1,2768,3,0.8077,0.110277,0.136525,1.238,0.0216,0.0328,0.0421,0.617,0.632,medium,good,0.2895,0.2583,0.5504,0.681,0.2869,0.2539,0.5806,0.7188
lion_cub_1,2768,4,0.8239,0.118928,0.140709,1.183,0.0143,0.0199,0.0436,0.732,0.705,medium,good,0.2884,0.2661,0.5834,0.6693,0.2925,0.2417,0.6074,0.6885
lion_cub_1,2769,0,0.6743,0.080373,0.119202,1.483,0.006,0.0556,0.0677,0.634,0.664,medium,good,0.2477,0.3581,0.4733,0.7143,0.2153,0.3203,0.4966,0.7441
lion_cub_1,2769,1,0.8195,0.102186,0.124699,1.22,0.019,0.0298,0.0373,0.66,0.672,medium,good,0.2499,0.2994,0.5097,0.6928,0.2451,0.2646,0.5347,0.6953
lion_cub_1,2769,2,0.8077,0.110277,0.136525,1.238,0.0216,0.0328,0.0421,0.617,0.632,medium,good,0.2895,0.2583,0.5504,0.681,0.2869,0.2539,0.5806,0.7188
lion_cub_1,2769,3,0.8239,0.118928,0.140709,1.183,0.0143,0.0199,0.0436,0.732,0.705,medium,good,0.2884,0.2661,0.5834,0.6693,0.2925,0.2417,0.6074,0.6885
lion_cub_1,2769,4,0.8093,0.124236,0.153507,1.236,0.0123,0.0408,0.0359,0.695,0.73,medium,good,0.2411,0.2446,0.535,0.6673,0.2234,0.2386,0.5581,0.6973
lion_cub_1,2770,0,0.8198,0.102186,0.124647,1.22,0.0191,0.0296,0.0373,0.66,0.672,medium,good,0.2499,0.2994,0.5097,0.6928,0.2452,0.2646,0.5347,0.6953
lion_cub_1,2770,1,0.8077,0.110277,0.136525,1.238,0.0216,0.0328,0.0421,0.617,0.632,medium,good,0.2895,0.2583,0.5504,0.681,0.2869,0.2539,0.5806,0.7188
lion_cub_1,2770,2,0.8239,0.118928,0.140709,1.183,0.0143,0.0199,0.0436,0.732,0.705,medium,good,0.2884,0.2661,0.5834,0.6693,0.2925,0.2417,0.6074,0.6885
lion_cub_1,2770,3,0.8093,0.124236,0.153507,1.236,0.0123,0.0408,0.0359,0.695,0.73,medium,good,0.2411,0.2446,0.535,0.6673,0.2234,0.2386,0.5581,0.6973
lion_cub_1,2770,4,0.7812,0.130022,0.16644,1.28,0.0073,0.0325,0.0657,0.8,0.757,medium,good,0.2003,0.2622,0.5229,0.6654,0.1787,0.2343,0.5337,0.7031
lion_cub_1,2771,0,0.8077,0.110277,0.136525,1.238,0.0216,0.0328,0.0421,0.617,0.632,medium,good,0.2895,0.2583,0.5504,0.681,0.2869,0.2539,0.5806,0.7188
lion_cub_1,2771,1,0.8239,0.118928,0.140709,1.183,0.0143,0.0199,0.0436,0.732,0.705,medium,good,0.2884,0.2661,0.5834,0.6693,0.2925,0.2417,0.6074,0.6885
lion_cub_1,2771,2,0.8093,0.124236,0.153507,1.236,0.0123,0.0408,0.0359,0.695,0.73,medium,good,0.2411,0.2446,0.535,0.6673,0.2234,0.2386,0.5581,0.6973
lion_cub_1,2771,3,0.7807,0.130022,0.166555,1.281,0.0074,0.0327,0.0657,0.8,0.758,medium,good,0.2003,0.2622,0.5229,0.6654,0.1785,0.2343,0.5337,0.7031
lion_cub_1,2771,4,0.741,0.130974,0.176755,1.35,0.0005,0.0415,0.0786,0.855,0.8,medium,good,0.1871,0.2994,0.5218,0.6908,0.1659,0.26,0.542,0.73
lion_cub_1,2772,0,0.8241,0.118928,0.14067,1.183,0.0143,0.0199,0.0435,0.732,0.705,medium,good,0.2884,0.2661,0.5834,0.6693,0.2925,0.2418,0.6074,0.6885
lion_cub_1,2772,1,0.8093,0.124236,0.153507,1.236,0.0123,0.0408,0.0359,0.695,0.73,medium,good,0.2411,0.2446,0.535,0.6673,0.2234,0.2386,0.5581,0.6973
lion_cub_1,2772,2,0.7807,0.130022,0.166555,1.281,0.0074,0.0327,0.0657,0.8,0.758,medium,good,0.2003,0.2622,0.5229,0.6654,0.1785,0.2343,0.5337,0.7031
lion_cub_1,2772,3,0.7413,0.130974,0.176675,1.349,0.0008,0.0411,0.0788,0.855,0.799,medium,good,0.1871,0.2994,0.5218,0.6908,0.1658,0.2598,0.5415,0.73
lion_cub_1,2772,4,0.7407,0.145459,0.196383,1.35,0.0082,0.0592,0.0644,0.913,0.914,medium,good,0.1926,0.3053,0.557,0.7045,0.156,0.2688,0.5796,0.7324
lion_cub_1,2773,0,0.8103,0.124236,0.153329,1.234,0.0125,0.0407,0.0356,0.695,0.73,medium,good,0.2411,0.2446,0.535,0.6673,0.2235,0.239,0.5581,0.6973
lion_cub_1,2773,1,0.7807,0.130022,0.166555,1.281,0.0074,0.0327,0.0657,0.8,0.758,medium,good,0.2003,0.2622,0.5229,0.6654,0.1785,0.2343,0.5337,0.7031
lion_cub_1,2773,2,0.741,0.130974,0.176755,1.35,0.0005,0.0415,0.0786,0.855,0.8,medium,good,0.1871,0.2994,0.5218,0.6908,0.1659,0.26,0.542,0.73
lion_cub_1,2773,3,0.7407,0.145459,0.196383,1.35,0.0082,0.0592,0.0644,0.913,0.914,medium,good,0.1926,0.3053,0.557,0.7045,0.156,0.2688,0.5796,0.7324
lion_cub_1,2773,4,0.7004,0.128811,0.1839,1.428,0.0094,0.0638,0.0766,0.858,0.854,medium,good,0.1827,0.3229,0.5152,0.7104,0.1458,0.2766,0.542,0.7407
lion_cub_1,2774,0,0.7812,0.130022,0.16644,1.28,0.0073,0.0325,0.0657,0.8,0.757,medium,good,0.2003,0.2622,0.5229,0.6654,0.1787,0.2343,0.5337,0.7031
lion_cub_1,2774,1,0.741,0.130974,0.176755,1.35,0.0005,0.0415,0.0786,0.855,0.8,medium,good,0.1871,0.2994,0.5218,0.6908,0.1659,0.26,0.542,0.73
lion_cub_1,2774,2,0.7407,0.145459,0.196383,1.35,0.0082,0.0592,0.0644,0.913,0.914,medium,good,0.1926,0.3053,0.557,0.7045,0.156,0.2688,0.5796,0.7324
lion_cub_1,2774,3,0.7004,0.128811,0.1839,1.428,0.0094,0.0638,0.0766,0.858,0.854,medium,good,0.1827,0.3229,0.5152,0.7104,0.1458,0.2766,0.542,0.7407
lion_cub_1,2774,4,0.7734,0.138178,0.178669,1.293,0.001,0.0582,0.0419,0.81,0.864,medium,good,0.197,0.3033,0.5317,0.7162,0.1687,0.283,0.5615,0.7378
lion_cub_1,2775,0,0.741,0.130974,0.176755,1.35,0.0005,0.0415,0.0786,0.855,0.8,medium,good,0.1871,0.2994,0.5218,0.6908,0.1659,0.26,0.542,0.73
lion_cub_1,2775,1,0.7407,0.145459,0.196383,1.35,0.0082,0.0592,0.0644,0.913,0.914,medium,good,0.1926,0.3053,0.557,0.7045,0.156,0.2688,0.5796,0.7324
lion_cub_1,2775,2,0.7004,0.128811,0.1839,1.428,0.0094,0.0638,0.0766,0.858,0.854,medium,good,0.1827,0.3229,0.5152,0.7104,0.1458,0.2766,0.542,0.7407
lion_cub_1,2775,3,0.7734,0.138178,0.178669,1.293,0.001,0.0582,0.0419,0.81,0.864,medium,good,0.197,0.3033,0.5317,0.7162,0.1687,0.283,0.5615,0.7378
lion_cub_1,2775,4,0.7833,0.15118,0.192998,1.277,0.0236,0.0665,0.0316,0.816,0.904,large,good,0.2389,0.2916,0.59,0.7221,0.2235,0.2913,0.6411,0.7534
lion_cub_1,2776,0,0.7407,0.145459,0.196383,1.35,0.0082,0.0592,0.0644,0.913,0.914,medium,good,0.1926,0.3053,0.557,0.7045,0.156,0.2688,0.5796,0.7324
lion_cub_1,2776,1,0.7004,0.128811,0.1839,1.428,0.0094,0.0638,0.0766,0.858,0.854,medium,good,0.1827,0.3229,0.5152,0.7104,0.1458,0.2766,0.542,0.7407
lion_cub_1,2776,2,0.7734,0.138178,0.178669,1.293,0.001,0.0582,0.0419,0.81,0.864,medium,good,0.197,0.3033,0.5317,0.7162,0.1687,0.283,0.5615,0.7378
lion_cub_1,2776,3,0.7833,0.15118,0.192998,1.277,0.0236,0.0665,0.0316,0.816,0.904,large,good,0.2389,0.2916,0.59,0.7221,0.2235,0.2913,0.6411,0.7534
lion_cub_1,2776,4,0.76,0.144726,0.190425,1.316,0.0154,0.0557,0.0553,0.774,0.8,medium,good,0.273,0.3151,0.6076,0.7476,0.2595,0.293,0.6499,0.7808
lion_cub_1,2777,0,0.7004,0.128811,0.1839,1.428,0.0094,0.0638,0.0766,0.858,0.854,medium,good,0.1827,0.3229,0.5152,0.7104,0.1458,0.2766,0.542,0.7407
lion_cub_1,2777,1,0.7734,0.138178,0.178669,1.293,0.001,0.0582,0.0419,0.81,0.864,medium,good,0.197,0.3033,0.5317,0.7162,0.1687,0.283,0.5615,0.7378
lion_cub_1,2777,2,0.7833,0.15118,0.192998,1.277,0.0236,0.0665,0.0316,0.816,0.904,large,good,0.2389,0.2916,0.59,0.7221,0.2235,0.2913,0.6411,0.7534
lion_cub_1,2777,3,0.76,0.144726,0.190425,1.316,0.0154,0.0557,0.0553,0.774,0.8,medium,good,0.273,0.3151,0.6076,0.7476,0.2595,0.293,0.6499,0.7808
lion_cub_1,2777,4,0.8639,0.147477,0.170705,1.158,0.0078,0.0251,0.0338,0.774,0.772,medium,good,0.2829,0.3151,0.6208,0.7515,0.2683,0.3057,0.6313,0.7759
lion_cub_1,2778,0,0.7734,0.138178,0.178669,1.293,0.001,0.0582,0.0419,0.81,0.864,medium,good,0.197,0.3033,0.5317,0.7162,0.1687,0.283,0.5615,0.7378
lion_cub_1,2778,1,0.7833,0.15118,0.192998,1.277,0.0236,0.0665,0.0316,0.816,0.904,large,good,0.2389,0.2916,0.59,0.7221,0.2235,0.2913,0.6411,0.7534
lion_cub_1,2778,2,0.76,0.144726,0.190425,1.316,0.0154,0.0557,0.0553,0.774,0.8,medium,good,0.273,0.3151,0.6076,0.7476,0.2595,0.293,0.6499,0.7808
lion_cub_1,2778,3,0.8639,0.147477,0.170705,1.158,0.0078,0.0251,0.0338,0.774,0.772,medium,good,0.2829,0.3151,0.6208,0.7515,0.2683,0.3057,0.6313,0.7759
lion_cub_1,2778,4,0.835,0.145202,0.1739,1.198,0.0095,0.0322,0.0402,0.776,0.778,medium,good,0.2774,0.317,0.6131,0.7495,0.2688,0.3027,0.6367,0.7754
lion_cub_1,2779,0,0.7833,0.15118,0.192998,1.277,0.0236,0.0665,0.0316,0.816,0.904,large,good,0.2389,0.2916,0.59,0.7221,0.2235,0.2913,0.6411,0.7534
lion_cub_1,2779,1,0.76,0.144726,0.190425,1.316,0.0154,0.0557,0.0553,0.774,0.8,medium,good,0.273,0.3151,0.6076,0.7476,0.2595,0.293,0.6499,0.7808
lion_cub_1,2779,2,0.8639,0.147477,0.170705,1.158,0.0078,0.0251,0.0338,0.774,0.772,medium,good,0.2829,0.3151,0.6208,0.7515,0.2683,0.3057,0.6313,0.7759
lion_cub_1,2779,3,0.835,0.145202,0.1739,1.198,0.0095,0.0322,0.0402,0.776,0.778,medium,good,0.2774,0.317,0.6131,0.7495,0.2688,0.3027,0.6367,0.7754
lion_cub_1,2779,4,0.8451,0.150952,0.178622,1.183,0.0021,0.0323,0.0357,0.752,0.763,large,good,0.2763,0.3112,0.6131,0.7593,0.2622,0.2935,0.6313,0.7773
lion_cub_1,2780,0,0.76,0.144726,0.190425,1.316,0.0154,0.0557,0.0553,0.774,0.8,medium,good,0.273,0.3151,0.6076,0.7476,0.2595,0.293,0.6499,0.7808
lion_cub_1,2780,1,0.8639,0.147477,0.170705,1.158,0.0078,0.0251,0.0338,0.774,0.772,medium,good,0.2829,0.3151,0.6208,0.7515,0.2683,0.3057,0.6313,0.7759
lion_cub_1,2780,2,0.835,0.145202,0.1739,1.198,0.0095,0.0322,0.0402,0.776,0.778,medium,good,0.2774,0.317,0.6131,0.7495,0.2688,0.3027,0.6367,0.7754
lion_cub_1,2780,3,0.8451,0.150952,0.178622,1.183,0.0021,0.0323,0.0357,0.752,0.763,large,good,0.2763,0.3112,0.6131,0.7593,0.2622,0.2935,0.6313,0.7773
lion_cub_1,2780,4,0.8887,0.153098,0.172274,1.125,0.0074,0.0227,0.0248,0.756,0.764,large,good,0.273,0.3112,0.6131,0.7613,0.269,0.2996,0.6318,0.7744
lion_cub_1,2781,0,0.8639,0.147477,0.170705,1.158,0.0078,0.0251,0.0338,0.774,0.772,medium,good,0.2829,0.3151,0.6208,0.7515,0.2683,0.3057,0.6313,0.7759
lion_cub_1,2781,1,0.835,0.145202,0.1739,1.198,0.0095,0.0322,0.0402,0.776,0.778,medium,good,0.2774,0.317,0.6131,0.7495,0.2688,0.3027,0.6367,0.7754
lion_cub_1,2781,2,0.8451,0.150952,0.178622,1.183,0.0021,0.0323,0.0357,0.752,0.763,large,good,0.2763,0.3112,0.6131,0.7593,0.2622,0.2935,0.6313,0.7773
lion_cub_1,2781,3,0.8887,0.153098,0.172274,1.125,0.0074,0.0227,0.0248,0.756,0.764,large,good,0.273,0.3112,0.6131,0.7613,0.269,0.2996,0.6318,0.7744
lion_cub_1,2781,4,0.8843,0.159603,0.180483,1.131,0.014,0.0284,0.0206,0.73,0.757,large,good,0.2752,0.2896,0.6164,0.7573,0.2715,0.2886,0.6411,0.7769
lion_cub_1,2782,0,0.835,0.145202,0.1739,1.198,0.0095,0.0322,0.0402,0.776,0.778,medium,good,0.2774,0.317,0.6131,0.7495,0.2688,0.3027,0.6367,0.7754
lion_cub_1,2782,1,0.8451,0.150952,0.178622,1.183,0.0021,0.0323,0.0357,0.752,0.763,large,good,0.2763,0.3112,0.6131,0.7593,0.2622,0.2935,0.6313,0.7773
lion_cub_1,2782,2,0.8887,0.153098,0.172274,1.125,0.0074,0.0227,0.0248,0.756,0.764,large,good,0.273,0.3112,0.6131,0.7613,0.269,0.2996,0.6318,0.7744
lion_cub_1,2782,3,0.8843,0.159603,0.180483,1.131,0.014,0.0284,0.0206,0.73,0.757,large,good,0.2752,0.2896,0.6164,0.7573,0.2715,0.2886,0.6411,0.7769
lion_cub_1,2782,4,0.8394,0.155204,0.184896,1.191,0.0081,0.0416,0.0277,0.722,0.766,large,good,0.2851,0.2955,0.6197,0.7593,0.2712,0.2859,0.6475,0.7773
lion_cub_1,2783,0,0.8451,0.150952,0.178622,1.183,0.0021,0.0323,0.0357,0.752,0.763,large,good,0.2763,0.3112,0.6131,0.7593,0.2622,0.2935,0.6313,0.7773
lion_cub_1,2783,1,0.8887,0.153098,0.172274,1.125,0.0074,0.0227,0.0248,0.756,0.764,large,good,0.273,0.3112,0.6131,0.7613,0.269,0.2996,0.6318,0.7744
lion_cub_1,2783,2,0.8843,0.159603,0.180483,1.131,0.014,0.0284,0.0206,0.73,0.757,large,good,0.2752,0.2896,0.6164,0.7573,0.2715,0.2886,0.6411,0.7769
lion_cub_1,2783,3,0.8394,0.155204,0.184896,1.191,0.0081,0.0416,0.0277,0.722,0.766,large,good,0.2851,0.2955,0.6197,0.7593,0.2712,0.2859,0.6475,0.7773
lion_cub_1,2783,4,0.8146,0.152882,0.18767,1.228,0.0022,0.054,0.0257,0.723,0.796,large,good,0.2917,0.3092,0.6241,0.7691,0.2629,0.2976,0.6494,0.7832
lion_cub_1,2784,0,0.8887,0.153098,0.172274,1.125,0.0074,0.0227,0.0248,0.756,0.764,large,good,0.273,0.3112,0.6131,0.7613,0.269,0.2996,0.6318,0.7744
lion_cub_1,2784,1,0.8843,0.159603,0.180483,1.131,0.014,0.0284,0.0206,0.73,0.757,large,good,0.2752,0.2896,0.6164,0.7573,0.2715,0.2886,0.6411,0.7769
lion_cub_1,2784,2,0.8394,0.155204,0.184896,1.191,0.0081,0.0416,0.0277,0.722,0.766,large,good,0.2851,0.2955,0.6197,0.7593,0.2712,0.2859,0.6475,0.7773
lion_cub_1,2784,3,0.8146,0.152882,0.18767,1.228,0.0022,0.054,0.0257,0.723,0.796,large,good,0.2917,0.3092,0.6241,0.7691,0.2629,0.2976,0.6494,0.7832
lion_cub_1,2784,4,0.8773,0.151581,0.172784,1.14,0.0061,0.0286,0.0225,0.729,0.755,large,good,0.295,0.3209,0.6274,0.7769,0.2786,0.3154,0.6396,0.7939
lion_cub_1,2785,0,0.8843,0.159603,0.180483,1.131,0.014,0.0284,0.0206,0.73,0.757,large,good,0.2752,0.2896,0.6164,0.7573,0.2715,0.2886,0.6411,0.7769
lion_cub_1,2785,1,0.8394,0.155204,0.184896,1.191,0.0081,0.0416,0.0277,0.722,0.766,large,good,0.2851,0.2955,0.6197,0.7593,0.2712,0.2859,0.6475,0.7773
lion_cub_1,2785,2,0.8146,0.152882,0.18767,1.228,0.0022,0.054,0.0257,0.723,0.796,large,good,0.2917,0.3092,0.6241,0.7691,0.2629,0.2976,0.6494,0.7832
lion_cub_1,2785,3,0.8773,0.151581,0.172784,1.14,0.0061,0.0286,0.0225,0.729,0.755,large,good,0.295,0.3209,0.6274,0.7769,0.2786,0.3154,0.6396,0.7939
lion_cub_1,2785,4,0.8469,0.151727,0.179164,1.181,0.0096,0.03,0.0379,0.724,0.729,large,good,0.295,0.3209,0.6263,0.7789,0.2876,0.3079,0.6489,0.8037
lion_cub_1,2786,0,0.8394,0.155204,0.184896,1.191,0.0081,0.0416,0.0277,0.722,0.766,large,good,0.2851,0.2955,0.6197,0.7593,0.2712,0.2859,0.6475,0.7773
lion_cub_1,2786,1,0.8146,0.152882,0.18767,1.228,0.0022,0.054,0.0257,0.723,0.796,large,good,0.2917,0.3092,0.6241,0.7691,0.2629,0.2976,0.6494,0.7832
lion_cub_1,2786,2,0.8773,0.151581,0.172784,1.14,0.0061,0.0286,0.0225,0.729,0.755,large,good,0.295,0.3209,0.6274,0.7769,0.2786,0.3154,0.6396,0.7939
lion_cub_1,2786,3,0.8469,0.151727,0.179164,1.181,0.0096,0.03,0.0379,0.724,0.729,large,good,0.295,0.3209,0.6263,0.7789,0.2876,0.3079,0.6489,0.8037
lion_cub_1,2786,4,0.8354,0.148787,0.178097,1.197,0.0097,0.0315,0.0418,0.728,0.73,medium,good,0.2972,0.3307,0.6263,0.7828,0.2908,0.3127,0.6514,0.8066
lion_cub_1,2787,0,0.8146,0.152882,0.18767,1.228,0.0022,0.054,0.0257,0.723,0.796,large,good,0.2917,0.3092,0.6241,0.7691,0.2629,0.2976,0.6494,0.7832
lion_cub_1,2787,1,0.8773,0.151581,0.172784,1.14,0.0061,0.0286,0.0225,0.729,0.755,large,good,0.295,0.3209,0.6274,0.7769,0.2786,0.3154,0.6396,0.7939
lion_cub_1,2787,2,0.8469,0.151727,0.179164,1.181,0.0096,0.03,0.0379,0.724,0.729,large,good,0.295,0.3209,0.6263,0.7789,0.2876,0.3079,0.6489,0.8037
lion_cub_1,2787,3,0.8354,0.148787,0.178097,1.197,0.0097,0.0315,0.0418,0.728,0.73,medium,good,0.2972,0.3307,0.6263,0.7828,0.2908,0.3127,0.6514,0.8066
lion_cub_1,2787,4,0.8388,0.147152,0.175438,1.192,0.0044,0.0295,0.0421,0.726,0.724,medium,good,0.2994,0.3327,0.6263,0.7828,0.2891,0.312,0.6455,0.8042
lion_cub_1,2788,0,0.8746,0.151581,0.173311,1.143,0.0063,0.0294,0.023,0.729,0.755,large,good,0.295,0.3209,0.6274,0.7769,0.2783,0.3154,0.6401,0.7944
lion_cub_1,2788,1,0.8469,0.151727,0.179164,1.181,0.0096,0.03,0.0379,0.724,0.729,large,good,0.295,0.3209,0.6263,0.7789,0.2876,0.3079,0.6489,0.8037
lion_cub_1,2788,2,0.8354,0.148787,0.178097,1.197,0.0097,0.0315,0.0418,0.728,0.73,medium,good,0.2972,0.3307,0.6263,0.7828,0.2908,0.3127,0.6514,0.8066
lion_cub_1,2788,3,0.8388,0.147152,0.175438,1.192,0.0044,0.0295,0.0421,0.726,0.724,medium,good,0.2994,0.3327,0.6263,0.7828,0.2891,0.312,0.6455,0.8042
lion_cub_1,2788,4,0.845,0.148143,0.175325,1.183,0.0041,0.0298,0.0384,0.731,0.735,medium,good,0.2983,0.3366,0.6274,0.7867,0.2871,0.3157,0.646,0.8042
lion_cub_1,2789,0,0.8467,0.151727,0.179197,1.181,0.0096,0.0302,0.0377,0.724,0.73,large,good,0.295,0.3209,0.6263,0.7789,0.2874,0.3081,0.6489,0.8037
lion_cub_1,2789,1,0.8354,0.148787,0.178097,1.197,0.0097,0.0315,0.0418,0.728,0.73,medium,good,0.2972,0.3307,0.6263,0.7828,0.2908,0.3127,0.6514,0.8066
lion_cub_1,2789,2,0.8388,0.147152,0.175438,1.192,0.0044,0.0295,0.0421,0.726,0.724,medium,good,0.2994,0.3327,0.6263,0.7828,0.2891,0.312,0.6455,0.8042
lion_cub_1,2789,3,0.845,0.148143,0.175325,1.183,0.0041,0.0298,0.0384,0.731,0.735,medium,good,0.2983,0.3366,0.6274,0.7867,0.2871,0.3157,0.646,0.8042
lion_cub_1,2789,4,0.7766,0.150577,0.193901,1.288,0.0062,0.0516,0.0518,0.724,0.752,large,good,0.2961,0.3444,0.6263,0.8004,0.2759,0.3213,0.6577,0.8291
lion_cub_1,2790,0,0.8353,0.148787,0.178129,1.197,0.0097,0.0317,0.0416,0.728,0.731,medium,good,0.2972,0.3307,0.6263,0.7828,0.2905,0.313,0.6514,0.8066
lion_cub_1,2790,1,0.8388,0.147152,0.175438,1.192,0.0044,0.0295,0.0421,0.726,0.724,medium,good,0.2994,0.3327,0.6263,0.7828,0.2891,0.312,0.6455,0.8042
lion_cub_1,2790,2,0.845,0.148143,0.175325,1.183,0.0041,0.0298,0.0384,0.731,0.735,medium,good,0.2983,0.3366,0.6274,0.7867,0.2871,0.3157,0.646,0.8042
lion_cub_1,2790,3,0.7766,0.150577,0.193901,1.288,0.0062,0.0516,0.0518,0.724,0.752,large,good,0.2961,0.3444,0.6263,0.8004,0.2759,0.3213,0.6577,0.8291
lion_cub_1,2790,4,0.7992,0.15062,0.188468,1.251,0.003,0.0387,0.0548,0.743,0.739,large,good,0.2906,0.3523,0.6252,0.8023,0.2742,0.3257,0.6475,0.8306
lion_cub_1,2791,0,0.8388,0.147152,0.175438,1.192,0.0044,0.0295,0.0421,0.726,0.724,medium,good,0.2994,0.3327,0.6263,0.7828,0.2891,0.312,0.6455,0.8042
lion_cub_1,2791,1,0.845,0.148143,0.175325,1.183,0.0041,0.0298,0.0384,0.731,0.735,medium,good,0.2983,0.3366,0.6274,0.7867,0.2871,0.3157,0.646,0.8042
lion_cub_1,2791,2,0.7766,0.150577,0.193901,1.288,0.0062,0.0516,0.0518,0.724,0.752,large,good,0.2961,0.3444,0.6263,0.8004,0.2759,0.3213,0.6577,0.8291
lion_cub_1,2791,3,0.7992,0.15062,0.188468,1.251,0.003,0.0387,0.0548,0.743,0.739,large,good,0.2906,0.3523,0.6252,0.8023,0.2742,0.3257,0.6475,0.8306
lion_cub_1,2791,4,0.7803,0.14931,0.191345,1.282,0.0082,0.0404,0.0641,0.75,0.735,medium,good,0.2873,0.3523,0.6219,0.7984,0.2749,0.3228,0.6499,0.833
lion_cub_1,2792,0,0.8444,0.148143,0.175445,1.184,0.0039,0.03,0.0384,0.731,0.735,medium,good,0.2983,0.3366,0.6274,0.7867,0.2869,0.3157,0.646,0.8042
lion_cub_1,2792,1,0.7766,0.150577,0.193901,1.288,0.0062,0.0516,0.0518,0.724,0.752,large,good,0.2961,0.3444,0.6263,0.8004,0.2759,0.3213,0.6577,0.8291
lion_cub_1,2792,2,0.7992,0.15062,0.188468,1.251,0.003,0.0387,0.0548,0.743,0.739,large,good,0.2906,0.3523,0.6252,0.8023,0.2742,0.3257,0.6475,0.8306
lion_cub_1,2792,3,0.7803,0.14931,0.191345,1.282,0.0082,0.0404,0.0641,0.75,0.735,medium,good,0.2873,0.3523,0.6219,0.7984,0.2749,0.3228,0.6499,0.833
lion_cub_1,2792,4,0.8092,0.149965,0.185316,1.236,0.0042,0.034,0.0545,0.747,0.733,medium,good,0.2829,0.3542,0.6175,0.8023,0.27,0.3274,0.6387,0.8301
lion_cub_1,2793,0,0.7761,0.150577,0.194025,1.289,0.0061,0.0518,0.0518,0.724,0.752,large,good,0.2961,0.3444,0.6263,0.8004,0.2756,0.3213,0.6577,0.8291
lion_cub_1,2793,1,0.7992,0.15062,0.188468,1.251,0.003,0.0387,0.0548,0.743,0.739,large,good,0.2906,0.3523,0.6252,0.8023,0.2742,0.3257,0.6475,0.8306
lion_cub_1,2793,2,0.7803,0.14931,0.191345,1.282,0.0082,0.0404,0.0641,0.75,0.735,medium,good,0.2873,0.3523,0.6219,0.7984,0.2749,0.3228,0.6499,0.833
